,rank,title,author,publisher,date,amazon links
1133,4,I AM ENOUGH,by Grace Byers. Illustrated by Keturah A. Bobo,Balzer + Bray,7-Mar-21,https://www.amazon.com/I-Am-Enough-Grace-Byers/dp/0062667122?tag=NYTBSREV-20
1134,5,HOW TO CATCH A LEPRECHAUN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,7-Mar-21,http://www.amazon.com/How-Catch-Leprechaun-Adam-Wallace/dp/1492632910?tag=NYTBSREV-20
1135,6,THE TALE OF THE MANDARIN DUCK,by Bette Midler. Photographed by Michiko Kakutani,Random House,7-Mar-21,https://www.amazon.com/dp/0593176766?tag=NYTBSREV-20
1136,7,AMBITIOUS GIRL,by Meena Harris. Illustrated by Marissa Valdez,"Little, Brown",7-Mar-21,https://www.amazon.com/dp/0316229695?tag=NYTBSREV-20
1137,8,SULWE,by Lupita Nyong'o. Illustrated by Vashti Harrison,Simon & Schuster,7-Mar-21,https://www.amazon.com/Sulwe-Lupita-Nyongo/dp/1534425365?tag=NYTBSREV-20
1138,9,PETE THE CAT: THE GREAT LEPRECHAUN CHASE,by James Dean,HarperCollins,7-Mar-21,https://www.amazon.com/Pete-Cat-Leprechaun-Patricks-Fold-Out/dp/0062404504?tag=NYTBSREV-20
1139,10,GRUMPY MONKEY,by Suzanne Lang. Illustrated by Max Lang,Random House,7-Mar-21,https://www.amazon.com/Grumpy-Monkey-Suzanne-Lang/dp/0553537865?tag=NYTBSREV-20
1140,1,LOVE FROM THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,28-Feb-21,http://www.amazon.com/Love-The-Very-Hungry-Caterpillar/dp/0448489325?tag=NYTBSREV-20
1141,2,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Houghton Mifflin Harcourt,28-Feb-21,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
1142,3,LOVE FROM THE CRAYONS,by Drew Daywalt and Oliver Jeffers,Penguin Workshop,28-Feb-21,https://www.amazon.com/Love-Crayons-Drew-Daywalt/dp/1524792683?tag=NYTBSREV-20
1143,4,PETE THE CAT: VALENTINE'S DAY IS COOL,by James Dean and Kimberly Dean,HarperFestival,28-Feb-21,https://www.amazon.com/Pete-Cat-Valentines-Day-Cool/dp/0062198653?tag=NYTBSREV-20
1144,5,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,28-Feb-21,https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
1145,6,IN MY HEART,by Jo Witek. Illustrated by Christine Roussey,Abrams Appleseed,28-Feb-21,https://www.amazon.com/dp/1419713108?tag=NYTBSREV-20
1146,7,BRONCO AND FRIENDS: A PARTY TO REMEMBER,by Tim Tebow with A.J. Gregory. Illustrated by Jane Chapman,WaterBrook,28-Feb-21,https://www.amazon.com/dp/0593232046?tag=NYTBSREV-20
1147,8,I AM ENOUGH,by Grace Byers. Illustrated by Keturah A. Bobo,Balzer + Bray,28-Feb-21,https://www.amazon.com/I-Am-Enough-Grace-Byers/dp/0062667122?tag=NYTBSREV-20
1148,9,AMBITIOUS GIRL,by Meena Harris. Illustrated by Marissa Valdez,"Little, Brown",28-Feb-21,https://www.amazon.com/dp/0316229695?tag=NYTBSREV-20
1149,10,WE ARE WATER PROTECTORS,by Carole Lindstrom. Illustrated by Michaela Goade,Roaring Brook,28-Feb-21,https://www.amazon.com/dp/1250203554?tag=NYTBSREV-20
1150,1,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Houghton Mifflin Harcourt,21-Feb-21,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
1151,2,LOVE FROM THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,21-Feb-21,http://www.amazon.com/Love-The-Very-Hungry-Caterpillar/dp/0448489325?tag=NYTBSREV-20
1152,3,LOVE FROM THE CRAYONS,by Drew Daywalt and Oliver Jeffers,Penguin Workshop,21-Feb-21,https://www.amazon.com/Love-Crayons-Drew-Daywalt/dp/1524792683?tag=NYTBSREV-20
1153,4,AMBITIOUS GIRL,by Meena Harris. Illustrated by Marissa Valdez,"Little, Brown",21-Feb-21,https://www.amazon.com/dp/0316229695?tag=NYTBSREV-20
1154,5,PETE THE CAT: VALENTINE'S DAY IS COOL,by James Dean and Kimberly Dean,HarperFestival,21-Feb-21,https://www.amazon.com/Pete-Cat-Valentines-Day-Cool/dp/0062198653?tag=NYTBSREV-20
1155,6,BRONCO AND FRIENDS: A PARTY TO REMEMBER,by Tim Tebow with A.J. Gregory. Illustrated by Jane Chapman,WaterBrook,21-Feb-21,https://www.amazon.com/dp/0593232046?tag=NYTBSREV-20
1156,7,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,21-Feb-21,https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
1157,8,IN MY HEART,by Jo Witek. Illustrated by Christine Roussey,Abrams Appleseed,21-Feb-21,https://www.amazon.com/dp/1419713108?tag=NYTBSREV-20
1158,9,I AM ENOUGH,by Grace Byers. Illustrated by Keturah A. Bobo,Balzer + Bray,21-Feb-21,https://www.amazon.com/I-Am-Enough-Grace-Byers/dp/0062667122?tag=NYTBSREV-20
1159,10,MILO IMAGINES THE WORLD,by Matt de la Peña. Illustrated by Christian Robinson,Putnam,21-Feb-21,https://www.amazon.com/dp/0399549080?tag=NYTBSREV-20
1160,1,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Houghton Mifflin Harcourt,14-Feb-21,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
1161,2,AMBITIOUS GIRL,by Meena Harris. Illustrated by Marissa Valdez,"Little, Brown",14-Feb-21,https://www.amazon.com/dp/0316229695?tag=NYTBSREV-20
1162,3,WE ARE WATER PROTECTORS,by Carole Lindstrom. Illustrated by Michaela Goade,Roaring Brook,14-Feb-21,https://www.amazon.com/dp/1250203554?tag=NYTBSREV-20
1163,4,LOVE FROM THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,14-Feb-21,http://www.amazon.com/Love-The-Very-Hungry-Caterpillar/dp/0448489325?tag=NYTBSREV-20
1164,5,CHAMP AND MAJOR: FIRST DOGS,by Joy McCullough. Illustrated by Sheyda Abvabi Best,Dial,14-Feb-21,https://www.amazon.com/dp/0593407148?tag=NYTBSREV-20
1165,6,LOVE FROM THE CRAYONS,by Drew Daywalt and Oliver Jeffers,Penguin Workshop,14-Feb-21,https://www.amazon.com/Love-Crayons-Drew-Daywalt/dp/1524792683?tag=NYTBSREV-20
1166,7,IN MY HEART,by Jo Witek. Illustrated by Christine Roussey,Abrams Appleseed,14-Feb-21,https://www.amazon.com/dp/1419713108?tag=NYTBSREV-20
1167,8,SUPERHEROES ARE EVERYWHERE,by Kamala Harris. Illustrated by Mechal Renee Roe,Philomel,14-Feb-21,https://www.amazon.com/Superheroes-Are-Everywhere-Kamala-Harris/dp/1984837494?tag=NYTBSREV-20
1168,9,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,14-Feb-21,https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
1169,10,PETE THE CAT: VALENTINE'S DAY IS COOL,by James Dean and Kimberly Dean,HarperFestival,14-Feb-21,https://www.amazon.com/Pete-Cat-Valentines-Day-Cool/dp/0062198653?tag=NYTBSREV-20
1170,1,AMBITIOUS GIRL,by Meena Harris. Illustrated by Marissa Valdez,"Little, Brown",7-Feb-21,https://www.amazon.com/dp/0316229695?tag=NYTBSREV-20
1171,2,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Houghton Mifflin Harcourt,7-Feb-21,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
1172,3,SUPERHEROES ARE EVERYWHERE,by Kamala Harris. Illustrated by Mechal Renee Roe,Philomel,7-Feb-21,https://www.amazon.com/Superheroes-Are-Everywhere-Kamala-Harris/dp/1984837494?tag=NYTBSREV-20
1173,4,KAMALA AND MAYA'S BIG IDEA,by Meena Harris. Illustrated by Ana Ramírez González,Balzer + Bray,7-Feb-21,https://www.amazon.com/dp/0062937405?tag=NYTBSREV-20
1174,5,CHAMP AND MAJOR: FIRST DOGS,by Joy McCullough. Illustrated by Sheyda Abvabi Best,Dial,7-Feb-21,https://www.amazon.com/dp/0593407148?tag=NYTBSREV-20
1175,6,LOVE FROM THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,7-Feb-21,http://www.amazon.com/Love-The-Very-Hungry-Caterpillar/dp/0448489325?tag=NYTBSREV-20
1176,7,LOVE FROM THE CRAYONS,by Drew Daywalt and Oliver Jeffers,Penguin Workshop,7-Feb-21,https://www.amazon.com/Love-Crayons-Drew-Daywalt/dp/1524792683?tag=NYTBSREV-20
1177,8,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,7-Feb-21,https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
1178,9,KAMALA HARRIS: ROOTED IN JUSTICE,by Nikki Grimes. Illustrated by Laura Freeman,Atheneum,7-Feb-21,https://www.amazon.com/dp/1534462678?tag=NYTBSREV-20
1179,10,JOEY,by Jill Biden with Kathleen Krull. Illustrated by Amy June Bates,Simon & Schuster/Paula Wiseman,7-Feb-21,https://www.amazon.com/dp/1534480536?tag=NYTBSREV-20
1180,1,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Houghton Mifflin Harcourt,31-Jan-21,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
1181,2,BRONCO AND FRIENDS: A PARTY TO REMEMBER,by Tim Tebow with A.J. Gregory. Illustrated by Jane Chapman,WaterBrook,31-Jan-21,https://www.amazon.com/dp/0593232046?tag=NYTBSREV-20
1182,3,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,31-Jan-21,https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
1183,4,LOVE FROM THE VERY HUNGRY CATERPILLAR,by Eric Carle,Grosset & Dunlap,31-Jan-21,http://www.amazon.com/Love-The-Very-Hungry-Caterpillar/dp/0448489325?tag=NYTBSREV-20
1184,5,GRUMPY MONKEY,by Suzanne Lang. Illustrated by Max Lang,Random House,31-Jan-21,https://www.amazon.com/Grumpy-Monkey-Suzanne-Lang/dp/0553537865?tag=NYTBSREV-20
1185,6,LOVE FROM THE CRAYONS,by Drew Daywalt and Oliver Jeffers,Penguin Workshop,31-Jan-21,https://www.amazon.com/Love-Crayons-Drew-Daywalt/dp/1524792683?tag=NYTBSREV-20
1186,7,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,31-Jan-21,https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
1187,8,C IS FOR COUNTRY,by Lil Nas X. Illustrated by Theodore Taylor III,Random House,31-Jan-21,https://www.amazon.com/dp/0593300785?tag=NYTBSREV-20
1188,9,EYES THAT KISS IN THE CORNERS,by Joanna Ho. Illustrated by Dung Ho,HarperCollins,31-Jan-21,https://www.amazon.com/dp/0062915622?tag=NYTBSREV-20
1189,10,DEAR GIRL,by Amy Krouse Rosenthal and Paris Rosenthal. Illustrated by Holly Hatam,HarperCollins,31-Jan-21,https://www.amazon.com/Dear-Girl-Amy-Krouse-Rosenthal/dp/0062422502?tag=NYTBSREV-20
1190,1,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Houghton Mifflin Harcourt,24-Jan-21,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
1191,2,BRONCO AND FRIENDS: A PARTY TO REMEMBER,by Tim Tebow with A.J. Gregory. Illustrated by Jane Chapman,WaterBrook,24-Jan-21,https://www.amazon.com/dp/0593232046?tag=NYTBSREV-20
1192,3,EYES THAT KISS IN THE CORNERS,by Joanna Ho. Illustrated by Dung Ho,HarperCollins,24-Jan-21,https://www.amazon.com/dp/0062915622?tag=NYTBSREV-20
1193,4,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,24-Jan-21,https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
1194,5,GRUMPY MONKEY,by Suzanne Lang. Illustrated by Max Lang,Random House,24-Jan-21,https://www.amazon.com/Grumpy-Monkey-Suzanne-Lang/dp/0553537865?tag=NYTBSREV-20
1195,6,THE ABCS OF BLACK HISTORY,by Rio Cortez. Illustrated by Lauren Semmer,Workman,24-Jan-21,https://www.amazon.com/dp/1523507497?tag=NYTBSREV-20
1196,7,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,24-Jan-21,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
1197,8,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown",24-Jan-21,https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1198,9,ALL BECAUSE YOU MATTER,by Tami Charles. Illustrated by Bryan Collier,Orchard,24-Jan-21,https://www.amazon.com/dp/133857485X?tag=NYTBSREV-20
1199,10,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,24-Jan-21,https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
1200,1,LITTLE BLUE TRUCK'S VALENTINE,by Alice Schertle. Illustrated by Jill McElmurry,Houghton Mifflin Harcourt,17-Jan-21,https://www.amazon.com/dp/0358272440?tag=NYTBSREV-20
1201,2,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,17-Jan-21,https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
1202,3,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,17-Jan-21,https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
1203,4,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown",17-Jan-21,https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1204,5,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,17-Jan-21,https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
1205,6,GRUMPY MONKEY,by Suzanne Lang. Illustrated by Max Lang,Random House,17-Jan-21,https://www.amazon.com/Grumpy-Monkey-Suzanne-Lang/dp/0553537865?tag=NYTBSREV-20
1206,7,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,17-Jan-21,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
1207,8,BECOMING A GOOD CREATURE,by Sy Montgomery. Illustrated by Rebecca Green,Houghton Mifflin Harcourt,17-Jan-21,https://www.amazon.com/dp/0358252105?tag=NYTBSREV-20
1208,9,THE COUCH POTATO,by Jory John. Illustrated by Pete Oswald,Harper,17-Jan-21,https://www.amazon.com/dp/0062954539?tag=NYTBSREV-20
1209,10,DEAR GIRL,by Amy Krouse Rosenthal and Paris Rosenthal. Illustrated by Holly Hatam,HarperCollins,17-Jan-21,https://www.amazon.com/Dear-Girl-Amy-Krouse-Rosenthal/dp/0062422502?tag=NYTBSREV-20
1210,1,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,10-Jan-21,https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
1211,2,THE CRAYONS' CHRISTMAS,by Drew Daywalt. Illustrated by Oliver Jeffers,Penguin Workshop,10-Jan-21,https://www.amazon.com/Crayons-Christmas-Drew-Daywalt/dp/0525515747?tag=NYTBSREV-20
1212,3,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,10-Jan-21,https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
1213,4,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,10-Jan-21,https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
1214,5,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown",10-Jan-21,https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1215,6,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,10-Jan-21,https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
1216,7,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,10-Jan-21,https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
1217,8,THE SHORTEST DAY,by Susan Cooper. Illustrated by Carson Ellis,Candlewick,10-Jan-21,https://www.amazon.com/dp/0763686980?tag=NYTBSREV-20
1218,9,AN ELEPHANT AND PIGGIE BIGGIE!,by Mo Willems,Hyperion/Disney,10-Jan-21,https://www.amazon.com/Elephant-Piggie-Biggie-Book/dp/1484799674?tag=NYTBSREV-20
1219,10,I PROMISE,by LeBron James. Illustrated by Nina Mata,HarperCollins,10-Jan-21,https://www.amazon.com/dp/0062971069?tag=NYTBSREV-20
1220,1,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,3-Jan-21,https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
1221,2,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,3-Jan-21,https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
1222,3,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown",3-Jan-21,https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1223,4,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,3-Jan-21,https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
1224,5,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,3-Jan-21,https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
1225,6,HOW TO CATCH A MERMAID,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,3-Jan-21,https://www.amazon.com/dp/149266247X?tag=NYTBSREV-20
1226,7,THE CRAYONS' CHRISTMAS,by Drew Daywalt. Illustrated by Oliver Jeffers,Penguin Workshop,3-Jan-21,https://www.amazon.com/Crayons-Christmas-Drew-Daywalt/dp/0525515747?tag=NYTBSREV-20
1227,8,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,3-Jan-21,https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
1228,9,"SHARE SOME KINDNESS, BRING SOME LIGHT",by Apryl Stott,Simon & Schuster,3-Jan-21,https://www.amazon.com/dp/1534462384?tag=NYTBSREV-20
1229,10,"GOOD NIGHT, LITTLE BLUE TRUCK",by Alice Schertle and Jill McElmurry,Houghton Mifflin Harcourt,3-Jan-21,https://www.amazon.com/Good-Night-Little-Blue-Truck/dp/132885213X?tag=NYTBSREV-20
1230,1,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,27-Dec-20,https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
1231,2,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,27-Dec-20,https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
1232,3,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,27-Dec-20,https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
1233,4,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,27-Dec-20,https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
1234,5,THE CRAYONS' CHRISTMAS,by Drew Daywalt. Illustrated by Oliver Jeffers,Penguin Workshop,27-Dec-20,https://www.amazon.com/Crayons-Christmas-Drew-Daywalt/dp/0525515747?tag=NYTBSREV-20
1235,6,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown",27-Dec-20,https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1236,7,HOW TO CATCH A MERMAID,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,27-Dec-20,https://www.amazon.com/dp/149266247X?tag=NYTBSREV-20
1237,8,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,by Kimberly and James Dean,HarperCollins,27-Dec-20,https://www.amazon.com/Pete-Cats-Groovy-Days-Christmas/dp/0062675273?tag=NYTBSREV-20
1238,9,"SHARE SOME KINDNESS, BRING SOME LIGHT",by Apryl Stott,Simon & Schuster,27-Dec-20,https://www.amazon.com/dp/1534462384?tag=NYTBSREV-20
1239,10,THE SPIDER WHO SAVED CHRISTMAS,by Raymond Arroyo. Illustrated by Randy Gallegos,Sophia Institute,27-Dec-20,https://www.amazon.com/dp/1644132117?tag=NYTBSREV-20
1240,1,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,20-Dec-20,https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
1241,2,THE CRAYONS' CHRISTMAS,by Drew Daywalt. Illustrated by Oliver Jeffers,Penguin Workshop,20-Dec-20,https://www.amazon.com/Crayons-Christmas-Drew-Daywalt/dp/0525515747?tag=NYTBSREV-20
1242,3,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,20-Dec-20,https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
1243,4,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,20-Dec-20,https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
1244,5,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown",20-Dec-20,https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1245,6,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,by Kimberly and James Dean,HarperCollins,20-Dec-20,https://www.amazon.com/Pete-Cats-Groovy-Days-Christmas/dp/0062675273?tag=NYTBSREV-20
1246,7,HOW TO CATCH A MERMAID,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,20-Dec-20,https://www.amazon.com/dp/149266247X?tag=NYTBSREV-20
1247,8,"SHARE SOME KINDNESS, BRING SOME LIGHT",by Apryl Stott,Simon & Schuster,20-Dec-20,https://www.amazon.com/dp/1534462384?tag=NYTBSREV-20
1248,9,DASHER,by Matt Tavares,Candlewick,20-Dec-20,https://www.amazon.com/Dasher-Little-Changed-Christmas-Forever/dp/1536201375?tag=NYTBSREV-20
1249,10,HOW TO CATCH AN ELF,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,20-Dec-20,https://www.amazon.com/How-Catch-Elf-Adam-Wallace/dp/1492646318?tag=NYTBSREV-20
1250,1,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,13-Dec-20,https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
1251,2,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,13-Dec-20,https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
1252,3,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,13-Dec-20,https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
1253,4,THE CRAYONS' CHRISTMAS,by Drew Daywalt. Illustrated by Oliver Jeffers,Penguin Workshop,13-Dec-20,https://www.amazon.com/Crayons-Christmas-Drew-Daywalt/dp/0525515747?tag=NYTBSREV-20
1254,5,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,13-Dec-20,https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
1255,6,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown",13-Dec-20,https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1256,7,THE SPIDER WHO SAVED CHRISTMAS,by Raymond Arroyo. Illustrated by Randy Gallegos,Sophia Institute,13-Dec-20,https://www.amazon.com/dp/1644132117?tag=NYTBSREV-20
1257,8,DASHER,by Matt Tavares,Candlewick,13-Dec-20,https://www.amazon.com/Dasher-Little-Changed-Christmas-Forever/dp/1536201375?tag=NYTBSREV-20
1258,9,"GOOD NIGHT, LITTLE BLUE TRUCK",by Alice Schertle and Jill McElmurry,Houghton Mifflin Harcourt,13-Dec-20,https://www.amazon.com/Good-Night-Little-Blue-Truck/dp/132885213X?tag=NYTBSREV-20
1259,10,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,by Kimberly and James Dean,HarperCollins,13-Dec-20,https://www.amazon.com/Pete-Cats-Groovy-Days-Christmas/dp/0062675273?tag=NYTBSREV-20
1260,1,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,6-Dec-20,https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
